short_rate(t),short_rate(t+5y)
-0.814,-0.6554
-0.794,-0.5832
-0.788,-0.651
-0.789,-0.676
-0.739,-0.7048
-0.724,-0.7204
-0.733,-0.7806
-0.732,-0.7666
-0.832,-0.784
-0.756,-0.7638
-0.757,-0.76
-0.8046,-0.75
6.49,12.28
7.36,12.05
7.54,12
7.74,11.47
8.54,11.01
9.2,10.89
10.37,10.66
11.27,9.94
11.3,9.19
11.51,9.28
12.16,8.98
13.2,8.46
14.27,8.9
15.18,8.83
15.79,8.65
15.73,8.64
15.87,8.8
16.07,8.7
16.43,8.83
16.24,8.72
16.29,8.74
15.75,8.74
14.9,8.72
14.44,9.15
13.12,9.48
10.73,9.82
9.78,10.49
11.21,10.87
11.25,11.84
12.55,12
13.8,12.17
15.19,12.78
14.96,13.27
15.15,13.7
15.62,14.96
17.33,15.53
17.68,15.29
17.68,15.4
17.74,16.26
17.78,16.44
17.81,17.17
17.61,17.31
18.45,17.2
21.5,17.16
21.77,17.2
21.77,17.78
21.18,18
20.71,18
21.89,18
21.9,18
21.77,17.96
21.02,17.99
19.76,18
17.42,17.98
16.57,17.86
16.73,17.68
15.22,17.54
14.34,17.54
13.02,17.71
13.01,17.41
12.28,17.3
12.05,17.14
12,16.95
11.47,16.81
11.01,16.66
10.89,16.68
10.66,16.71
9.94,16.68
9.19,16.57
9.28,16.39
8.98,16.23
8.46,16.15
8.9,16.03
8.83,15.86
8.65,15.49
8.64,15.02
8.8,14.43
8.7,14.02
8.83,13.47
8.72,12.72
8.74,12.06
8.74,12.09
8.72,12.02
9.15,12.04
9.48,11.86
9.82,11.39
10.49,11.34
10.87,11.14
11.84,11.5
12,11.88
12.17,11.76
12.78,11.69
13.27,11.61
13.7,11.29
14.96,10.21
15.53,10.19
15.29,10.15
15.4,10.16
16.26,10.13
16.44,10.31
17.17,10.69
17.31,10.85
17.2,10.74
17.16,10.75
17.2,10.84
17.78,11.78
18,12.19
18,12.47
18,12.7
18,12.9
17.96,13.01
17.99,12.96
18,13.72
17.98,13.81
17.86,13.98
17.68,13.87
17.54,13.99
17.54,13.83
17.71,13.63
17.41,13.94
17.3,14.02
17.14,13.92
16.95,14.14
16.81,14.3
16.66,15.87
16.68,15.8
16.71,15.02
16.68,15.88
16.57,15.28
16.39,15.02
16.23,15.26
16.15,15.93
16.03,16.23
15.86,15.79
15.49,15.81
15.02,15.77
14.43,15.68
14.02,15.46
13.47,15.08
12.72,14.79
12.06,14.72
12.09,14.56
12.02,14.55
12.04,14.65
11.86,14.43
11.39,14.02
11.34,13.22
11.14,12.9
11.5,13.02
11.88,16.04
11.76,18.99
11.69,19.74
11.61,21.64
11.29,19.45
10.21,17.76
10.19,17.2
10.15,16.4
10.16,15.54
10.13,14.62
10.31,13.75
10.69,13.52
10.85,13.26
10.74,12.1
10.75,11.68
10.84,11.17
11.78,10.76
12.19,10.71
12.47,10.7
12.7,10.16
12.9,9.78
13.01,9.85
12.96,9.88
13.72,10.22
13.81,10.28
13.98,10.23
13.87,10.15
13.99,10.16
13.83,10.19
13.63,10.22
13.94,10.2
14.02,10.15
13.92,10.12
14.14,10.17
14.3,10.34
15.87,10.38
15.8,9.99
15.02,9.53
15.88,9.37
15.28,9.24
15.02,8.87
15.26,8.76
15.93,9.2
16.23,9.44
15.79,9.43
15.81,9.92
15.77,10.6
15.68,11.16
15.46,11.44
15.08,11.37
14.79,11.43
14.72,12.11
14.56,12.61
14.55,12.17
14.65,12.27
14.43,12.34
14.02,12.63
13.22,12.73
12.9,12.74
13.02,12.55
16.04,11.21
18.99,10.89
19.74,10.25
21.64,9.42
19.45,8.22
17.76,7.69
17.2,7.31
16.4,7.6
15.54,7.51
14.62,7.72
13.75,7.77
13.52,7.71
13.26,7.83
12.1,7.89
11.68,7.44
11.17,7.12
10.76,7.28
10.71,7.25
10.7,7.27
10.16,7.28
9.78,7.23
9.85,7.2
9.88,6.95
10.22,6.75
10.28,6.76
10.23,6.73
10.15,6.72
10.16,6.74
10.19,6.79
10.22,6.89
10.2,6.82
10.15,6.74
10.12,6.68
10.17,6.53
10.34,6.65
10.38,6.8
9.99,7.11
9.53,7.28
9.37,7.69
9.24,7.75
8.87,8.22
8.76,8.23
9.2,8.39
9.44,8.7
9.43,8.66
9.92,8.28
10.6,8.28
11.16,8.5
11.44,9.02
11.37,9.03
11.43,9.13
12.11,9.31
12.61,9.77
12.17,10.22
12.27,10.48
12.34,10.37
12.63,10.28
12.73,10.14
12.74,10.25
12.55,11.55
11.21,11.47
10.89,11.37
10.25,11.34
9.42,11.14
8.22,10.91
7.69,10.8
7.31,10.87
7.6,10.6562
7.51,9.2242
7.72,8.6224
7.77,8.28
7.71,7.6788
7.83,7.2264
7.89,7.3867
7.44,7.1616
7.12,6.9392
7.28,6.94192
7.25,7.01
7.27,7.07
7.28,7.11
7.23,7.08
7.2,6.95
6.95,6.59
6.75,6.58
6.76,6.54
6.73,6.48
6.72,6.42
6.74,6.08
6.79,5.97
6.89,5.65
6.82,5.59
6.74,5.54
6.68,5.53
6.53,5.5
6.65,5.46
6.8,5.45
7.11,5.46
7.28,5.49
7.69,5.49
7.75,5.49
8.22,5.49
8.23,5.49
8.39,5.45
8.7,5.47
8.66,5.5
8.28,5.54
8.28,5.57
8.5,5.56
9.02,5.58
9.03,5.38
9.13,5.05
9.31,4.94
9.77,4.94
10.22,4.93
10.48,4.99
10.37,5.06
10.28,5.04
10.14,5.05
10.25,5.11
11.55,5.03
11.47,5.12
11.37,5.12
11.34,5.09
11.14,5.06
10.91,5.04
10.8,5.07
10.87,5.14
10.6562,5.23
9.2242,5.56
8.6224,5.73
8.28,5.73
7.6788,5.74
7.2264,5.79
7.3867,6.03
7.1616,6.01
6.9392,6
6.94192,5.9
7.01,5.83
7.07,6.04
7.11,6.01
7.08,5.89
6.95,5.8
6.59,5.79
6.58,5.72
6.54,5.76
6.48,6.03
6.42,6.16
6.08,6.24
5.97,6.15
5.65,6.33
5.59,6.74
5.54,6.86
5.53,6.93
5.5,7.04
5.46,7.18
5.45,7.16
5.46,7.19
5.49,7.35
5.49,7.3
5.49,7.29
5.49,7.34
5.49,7.48
5.45,7.61
5.47,7.46
5.5,7.26
5.54,7.23
5.57,7.41
5.56,7.43
5.58,7.34
5.38,7.33
5.05,7.17
4.94,7.1
4.94,7.25
4.93,7.45
4.99,7.54
5.06,7.32
5.04,7.12
5.05,7.06
5.11,6.98
5.03,7.01
5.12,7.03
5.12,7.07
5.09,7.12
5.06,7.14
5.04,7.19
5.07,7.32
5.14,7.49
5.23,7.51
5.56,7.25
5.73,7.04
5.73,7.1
5.74,7.17
5.79,7.11
6.03,7.04
6.01,6.99
6,6.86
5.9,6.81
5.83,7
6.04,7.13
6.01,6.86
5.89,6.34
5.8,6.09
5.79,5.1
5.72,4.16
5.76,4.1
6.03,3.95
6.16,3.7
6.24,3.45
6.15,3.47
6.33,3.59
6.74,3.76
6.86,3.81
6.93,3.77
5.33,2.03
5.32,1.78
5.33,1.75
5.35,1.78
5.34,1.79
5.34,1.8
5.39,1.91
5.41,2.24
5.42,2.17
5.34,2.14
5.27,2
5.05,2.08
5.01,2.11
5.03,2.12
5.09,2.16
5.25,2.29
5.57,2.36
5.41,2.49
5.29,2.65
5.08,2.64
4.69,2.56
4.55,2.58
4.3,2.59
4.3,2.56
4.21,2.6
3.81,2.77
3.78,2.93
3.37,3.07
3.06,3.28
2.99,3.46
2.82,3.55
2.77,3.73
2.63,4.05
2.66,3.96
2.45,3.94
2.39,4.04
2.45,4.11
2.45,4.14
2.33,4.21
2.25,4.11
2.06,3.81
2.06,3.81
2.06,4.19
2.07,4.24
2.08,3.89
2.07,3.14
2.06,2.5
2.05,2.49
2.06,2.5
2.16,2.3
2.33,2.17
2.47,2.09
2.57,1.92
2.72,1.88
2.67,1.87
2.61,1.8
2.57,1.64
2.53,1.55
2.25,1.52
2.08,1.43
2.03,1.42
1.78,1.27
1.75,1.24
1.78,1.23
1.79,1.24
1.8,1.22
1.91,1.2
2.24,1.22
2.17,1.22
2.14,1.2
2,1.21
2.08,1.21
2.11,1.21
2.12,1.22
2.16,1.2
2.29,1.19
2.36,1.19
2.49,1.17
2.65,1.17
2.64,1.15
2.56,1.16
2.58,1.17
2.59,1.2
2.56,1.23
2.6,1.24
2.77,1.24
2.93,1.21
3.07,1.06
3.28,1
3.46,0.87
3.55,0.71
3.73,0.54
4.05,0.5
3.96,0.5
3.94,0.5
4.04,0.49
4.11,0.47
4.14,0.46
4.21,0.46
4.11,0.46
3.81,0.46
3.81,0.45
4.19,0.45
4.24,0.4
3.89,0.38
3.14,0.37
2.5,0.37
2.49,0.37
2.5,0.37
2.3,0.37
2.17,0.35
2.09,0.35
1.92,0.35
1.88,0.35
1.87,0.35
1.8,0.34
1.64,0.34
1.55,0.33
1.52,0.33
1.43,0.32
1.42,0.31
1.27,0.31
1.24,0.31
1.23,0.31
1.24,0.31
1.22,0.3
1.2,0.29
1.22,0.29
1.22,0.29
1.2,0.29
1.21,0.28
1.21,0.29
1.21,0.29
1.22,0.29
1.2,0.29
1.19,0.29
1.19,0.29
1.17,0.29
1.17,0.29
1.15,0.29
1.16,0.29
1.17,0.28
1.2,0.28
1.23,0.28
1.24,0.29
1.24,0.3
1.21,0.3
1.06,0.3
1,0.43
0.87,0.46
0.71,0.51
0.54,0.71
0.5,0.75
0.5,0.77
0.5,0.9
0.49,0.9
0.47,0.9
0.46,0.9
0.46,0.93
0.46,1.18
0.46,1.45
0.45,1.54
0.45,1.76
0.4,1.99
0.38,2.01
0.37,2.01
0.37,2.01
0.37,2.03
0.37,2.02
0.37,2.19
0.35,2.17
0.35,2.16
0.35,2.14
0.35,2.14
0.35,2.17
0.34,2.18
0.34,2.18
0.33,2.17
0.33,2.34
0.32,2
0.31,0.97
0.31,0.46
0.31,0.34
0.31,0.34
0.31,0.34
0.3,0.34
0.29,0.35
0.29,0.35
0.29,0.35
0.29,0.36
18.86,4.4
18.29,4.16
17.37,4.17
17.15,4.13
17.16,4.15
16.09,4.21
15.49,4.18
15.42,4.19
14.56,4.22
13.84,4.2
12.45,4.2
11.91,4.2
10.64,4.19
10.22,4.22
10.34,4.24
10.1,4.4
9.6,4.44
8.97,4.445
8.69,4.81
8.33,5.03
7.73,5.01
7.02,5.21
6.76,5.56
6.87,5.68
6.47,5.65
6.27,5.94
5.98,6.15
5.91,6.34
5.4,6.48
5.32,6.65
5.24,6.56
5.14,6.5
5.24,6.63
5.86,6.85
5.83,6.56
5.6,5.88
5.46,4.86
5.5,4.51
5.49,4.17
5.85,4.3
6,4.62
6.05,4.44
6.41,4.17
7,4.18
6.91,4.18
6.84,4.18
6.77,4.19
6.64,4.27
6.61,4.19
6.31,4.15
5.91,4.1
5.59,3.86
5.44,3.86
4.9,3.87
4.67,3.82
4.6,3.81
4.5,3.84
4.62,3.85
4.63,3.88
4.6,3.95
4.4,4.09
4.16,4.15
4.17,4.2
4.13,4.3
4.15,4.45
4.21,4.69
4.18,4.71
4.19,4.72
4.22,4.76
4.2,4.91
4.2,4.97
4.2,4.99
4.19,4.99
4.22,4.9747
4.24,4.94
4.4,4.95
4.44,5.11
4.445,5.13
4.81,5.11
5.03,5.04
5.01,4.92
5.21,4.73
5.56,4.49
5.68,4.11
5.65,3.95
5.94,3.73
6.15,3.39
6.34,3.08
6.48,2.74
6.65,2.73
6.56,2.7
6.5,2.7
6.63,2.67
6.85,2.66
6.56,2.65
5.88,2.71
4.86,2.71
4.51,2.71
4.17,2.71
4.3,2.72
4.62,2.72
4.44,2.68
4.17,2.67
4.18,2.59
4.18,2.28
4.18,1.96
4.19,2.06
4.27,2.06
4.19,2
4.15,1.81
4.1,1.65
3.86,1.65
3.86,1.68
3.87,1.72
3.82,1.72
3.81,1.72
3.84,1.73
3.85,1.73
3.88,1.73
3.95,1.72
4.09,1.7
4.15,1.68
4.2,1.67
4.3,1.67
4.45,1.68
4.69,1.71
4.71,1.71
4.72,1.71
4.76,1.71
4.91,1.72
4.97,1.73
4.99,1.73
4.99,1.73
4.9747,1.73
4.94,1.73
4.95,1.73
5.11,1.73
5.13,1.73
5.11,1.73
5.04,1.73
4.92,1.73
4.73,1.73
4.49,1.73
4.11,1.72
3.95,1.72
3.73,1.72
3.39,1.7
3.08,1.7
2.74,1.7
2.73,1.7
2.7,1.7
2.7,1.71
2.67,1.72
2.66,1.72
2.65,1.72
2.71,1.72
2.71,1.72
2.71,1.72
2.71,1.72
2.72,1.72
2.72,1.72
2.68,1.72
2.67,1.72
2.59,1.72
2.28,1.72
1.96,1.71
2.06,1.71
2.06,1.71
2,1.71
1.81,1.71
1.65,1.17
1.65,0.68
1.68,0.28
1.72,0.26
1.72,0.23
1.72,0.23
1.73,0.22
1.73,0.22
1.73,0.22
1.72,0.21
1.7,0.21
1.68,0.21
9.13,13.63
9.77,12.49
10.34,12.23
10.77,11.7
9.48,11.85
9.23,11.66
8.8,11.59
8.73,11.92
9.08,13.26
8.98,20.18
9.17,14.39
9.27,12.45
9.07,10.58
9.1,9.76
9.23,9.32
9.43,9.71
9.69,9.48
10.41,8.74
10.24,8.32
10.34,8.21
10.58,7.59
10.4,7.53
10.5,7.45
10.65,7.22
10.43,6.89
10.38,6.97
10.55,6.98
11.44,7.04
11.52,7.09
11.56,7
11.56,6.99
11.7,7.32
11.76,7.68
11.61,7.71
11.78,7.95
11.84,8.11
12.29,7.97
12.62,8.02
14.88,7.9
14.68,8.67
13.74,8.78
12.97,8.77
12.56,9.16
12.58,9.26
12.99,9.15
13.07,8.92
14.67,8.86
14.89,8.84
14.36,8.62
13.37,8.19
12.05,7.66
12.1,7.08
12.27,6.25
11.74,6.19
10.61,5.79
10.57,5.43
10.7,5.17
10.27,4.8
10.75,4.61
11.06,4.43
13.63,3.88
12.49,3.76
12.23,3.93
11.7,4.13
11.85,4.03
11.66,4.09
11.59,4.05
11.92,4.06
13.26,4.17
20.18,4.11
14.39,4.23
12.45,4.31
10.58,4.42
9.76,4.41
9.32,4.33
9.71,4.48
9.48,4.47
8.74,4.49
8.32,4.2
8.21,4.11
7.59,4.19
7.53,4.19
7.45,4.17
7.22,3.79
6.89,3.42
6.97,3.27
6.98,3.14
7.04,3.13
7.09,2.87
7,2.92
6.99,2.97
7.32,3.01
7.68,3
7.71,3.05
7.95,3.23
8.11,3.38
7.97,3.41
8.02,3.57
7.9,3.9
8.67,4.06
8.78,3.99
8.77,3.96
9.16,3.94
9.26,4.03
9.15,4
8.92,3.94
8.86,3.99
8.84,4
8.62,4.07
8.19,4.07
7.66,4.1
7.08,4.06
6.25,3.94
6.19,4.01
5.79,4.17
5.43,4.31
5.17,4.28
4.8,4.01
4.61,3.7
3.88,3.71
3.76,3.74
3.93,3.87
4.13,4.09
4.03,4.25
4.09,4.29
4.05,4.28
4.06,4.26
4.17,4.19
4.11,4.17
4.23,4.07
4.31,3.91
4.42,3.67
4.41,3.65
4.33,3.61
4.48,3.4
4.47,3.42
4.49,3.18
4.2,2.81
4.11,2.68
4.19,2.71
4.19,2.71
4.17,2.73
3.79,2.72
3.42,2.7
3.27,2.6
3.14,2.46
3.13,2.36
2.87,2.02
2.92,1.99
2.97,1.98
3.01,1.99
3,1.99
3.05,2
3.23,1.99
3.38,1.99
3.41,2
3.57,2
3.9,1.97
4.06,1.97
3.99,1.99
3.96,1.9
3.94,1.65
4.03,1.48
4,1.48
3.94,1.47
3.99,1.49
4,1.51
4.07,1.69
4.07,1.83
4.1,1.93
4.06,1.96
3.94,2.05
4.01,2.11
4.17,2.21
4.31,2.28
4.28,2.43
4.01,2.54
3.7,2.74
3.71,3
3.74,3.21
3.87,3.29
4.09,3.26
4.25,3.34
4.29,3.4
4.28,3.45
4.26,3.53
4.19,3.58
4.17,3.62
4.07,3.81
3.91,4.02
3.67,4.12
3.65,4.11
3.61,4.21
3.4,4.24
3.42,4.14
3.18,4.11
2.81,4.17
2.68,4.34
2.71,4.4
2.71,4.49
2.73,3.63
2.72,3.2
2.7,1.82
2.6,1.35
2.46,0.85
2.36,0.4
2.02,0.3
1.99,0.47
1.98,0.39
1.99,0.18
1.99,0.16
2,0.15
1.99,0.18
1.99,0.18
2,0.17
2,0.2
1.97,0.22
1.97,0.23
1.99,0.29
1.9,0.28
1.65,0.27
1.48,0.39
1.48,0.45
1.47,0.52
1.49,0.81
1.51,1.11
1.69,1.28
1.83,1.49
1.93,1.74
1.96,1.74
2.05,1.8
2.11,1.91
2.21,1.85
2.28,1.8
2.43,1.71
2.54,1.58
2.74,1.45
2.9,1.45
3,1.37
3.21,1.56
3.29,1.59
3.26,1.49
3.34,1.44
3.4,1.38
3.45,1.24
3.53,1.1
3.58,1.15
3.62,1.04
3.81,0.98
4.02,1.06
4.12,1.01
4.11,0.96
4.21,0.98
4.24,0.97
4.14,0.95
4.11,0.92
4.17,0.92
4.34,0.93
4.4,0.93
4.49,0.89
3.63,0.92
3.2,0.92
1.82,0.82
1.35,0.73
0.85,0.73
0.4,0.73
0.3,0.7
0.47,0.66
0.39,0.58
0.18,0.26
0.16,0.22
0.15,0.19
0.18,0.14
0.18,0.05
0.17,0.06
0.2,0.11
0.22,-0.02
0.23,-0.11
0.29,-0.26
0.28,-0.27
0.27,-0.32
0.39,-0.48
0.45,-0.46
0.52,-0.48
0.81,-0.44
1.11,-0.36
1.28,-0.38
1.49,-0.46
1.74,-0.5
1.74,-0.59
1.8,-0.59
1.91,-0.6
1.85,-0.63
1.8,-0.67
1.71,-0.74
1.58,-0.75
1.45,-0.75
1.45,-0.79
1.37,-0.79
1.56,-0.77
1.59,-0.69
1.49,-0.63
1.44,-0.63
1.38,-0.62
1.24,-0.67
1.1,-0.75
1.15,-0.73
1.04,-0.71
0.98,-0.68
1.06,-0.71
1.01,-0.75
0.96,-0.69
0.98,-0.66
0.97,-0.66
0.95,-0.66
0.92,-0.7
0.92,-0.69
0.93,-0.67
0.93,-0.68
0.89,-0.73
0.92,-0.7
0.92,-0.73
0.82,-0.66
0.73,-0.44
0.73,-0.4
0.73,-0.4
0.7,-0.4
0.66,-0.4
0.58,-0.4
0.26,-0.4
0.22,-0.43
0.19,-0.41
0.14,-0.43
0.05,-0.47
0.06,-0.47
0.11,-0.17
-0.02,-0.15
-0.11,-0.15
-0.26,-0.17
-0.27,-0.14
-0.32,-0.08
-0.48,-0.08
-0.46,-0.12
-0.48,-0.13
-0.44,-0.13
-0.36,-0.12
-0.38,-0.18
-0.46,-0.15
-0.5,-0.13
11.6,7.57
11.16,7.65
8.87,7.6
8.44,7.67
9.06,7.67
8.61,7.68
7.12,7.61
7.63,7.83
8.65,7.82
8.73,7.78
7.95,7.79
8.74,7.77
8.73,8.01
8.64,8
9.38,7.99
10.04,7.94
8.7,7.96
6.19,8.1
5.7,8.49
5.54,8.71
5.93,8.76
5.83,8.83
6.57,8.82
6.07,7.86
6.55,7.54
7.31,5.65
7.59,5.18
7.63,4.91
8.06,5
8.46,5
9.03,5.07
9.59,5.03
10.22,5.03
10.21,5.04
10.03,5.01
10.03,4.99
9.45,4.98
9.14,4.92
8.64,4.95
7.72,4.88
7.68,4.89
7.57,4.86
7.48,4.85
7.65,4.81
7.62,4.81
7.6,4.81
7.83,4.78
7.82,4.78
7.78,4.79
7.77,4.82
8.01,4.86
7.99,4.86
7.96,4.34
8.1,4.31
8.71,4.31
8.76,3.97
8.82,3.79
7.54,3.81
5.65,3.82
4.91,3.31
5,3.3
5.07,3.31
5.03,3.31
5.03,3.31
5.01,3.32
4.98,3.36
4.92,3.38
4.89,4.21
4.85,4.69
4.81,5.19
4.81,6.02
4.78,7.05
4.79,7.38
4.82,7.39
4.86,7.41
4.82,7.84
4.34,7.86
4.31,8.02
4.31,8.14
3.97,8.17
3.8,8.62
3.81,8.52
3.82,8.51
3.31,8.33
3.3,7.89
3.31,7.56
3.31,7.3
3.31,6.43
3.32,5.2
3.36,4.71
3.38,4.49
3.59,4.44
10.35,11.03
9.86,9.79
9.55,8.94
8.95,8.24
9.02,7.58
9.59,7.26
9.1,7.33
8.64,7.12
8.28,7.05
8.28,7.01
7.96,6.98
7.52,6.75
6.67,6.41
6.29,7.43
6.17,7.84
5.99,7.68
6.53,7.8
6.95,7.99
6.29,8.48
6.41,9.61
6.41,9.59
6.18,10.34
5.87,10.54
5.68,10.57
5.39,10.02
5.41,9.84
4.97,9.96
5.11,9.39
5.42,9.14
4.89,9.04
4.85,8.72
4.73,8.49
4.78,8.38
5.82,8.45
6.81,9.31
7.9,9.85
7.72,9.26
7.89,10.47
7.8,9.91
7.68,8.44
7.84,8.24
8,7.93
8.94,7.63
9.41,7.45
10.37,7.4
11.36,7.37
11.18,7.11
11.36,6.67
13.43,6.57
12.49,6.88
12.33,7.1
12.27,7
12.78,7.61
13.74,8.68
14.13,9.94
13.97,10.84
13.92,11.69
13.38,12.13
12.26,12.77
11.53,12.59
11.03,12.37
9.79,12.63
8.94,13.99
8.24,12.94
7.58,12.65
7.26,12.35
7.33,11.93
7.12,11.27
7.05,11.83
7.01,11.73
6.98,11.26
6.75,11.56
6.41,11.43
7.43,11.9
7.84,12.57
7.68,13
7.8,15.9
7.99,18.92
8.48,17.29
9.61,17.44
9.59,17.59
10.34,16.46
10.54,15.35
10.57,15.26
10.02,15.07
9.84,14.52
9.96,15.25
9.39,16.36
9.14,16.19
9.04,15.7
8.72,14.63
8.49,14.48
8.38,14.06
8.45,13.45
9.31,12.97
9.85,12.71
9.26,12.58
10.47,12.9
9.91,12.65
8.44,12.13
8.24,12.56
7.93,12.63
7.63,12.37
7.45,12.37
7.4,12.43
7.37,12.45
7.11,12.35
6.67,12.19
6.57,12.25
6.88,12.45
7.1,12.54
7,12.48
7.61,12.2
8.68,12.23
9.94,11.78
10.84,11.41
11.69,11.05
12.13,10.8
12.77,10.55
12.59,10.69
12.37,10.46
12.63,10.63
13.99,10.73
12.94,10.48
12.65,10.18
12.35,10.2
11.93,9.98
11.27,9.81
11.83,9.62
11.73,9.32
11.26,8.96
11.56,8.95
11.43,8.96
11.9,8.81
12.57,8.31
13,7.61
15.9,7.24
18.92,7.24
17.29,7.13
17.44,7.11
17.59,7.08
16.46,7.41
15.35,7.51
15.26,8.104
15.07,8.5817
14.52,8.4777
15.25,7.9622
16.36,8
16.19,8.2203
15.7,8.3318
14.63,7.9541
14.48,8.004
14.06,7.9766
13.45,8.3276
12.97,8.787
12.71,8.6043
12.58,8.3286
12.9,7.6767
12.65,8.0388
12.13,8.1286
12.56,7.9335
12.63,7.3927
12.37,7.4456
12.37,7.746
12.43,7.9904
12.45,8.0152
12.35,8.1401
12.19,8.4698
12.25,8.6835
12.45,9.2355
12.54,9.158
12.48,8.7464
12.2,8.9219
12.23,8.9995
11.78,9.1782
11.41,9.0973
11.05,9.3491
10.8,10.0217
10.55,10.5083
10.69,10.8863
10.46,11.3332
10.63,11.046
10.73,10.6716
10.48,10.0167
10.18,9.8143
10.2,10.0737
9.98,10.0501
9.81,10.1915
9.62,10.3466
9.32,10.0364
8.96,10.003
8.95,10.2737
8.96,10.2747
8.81,9.7937
8.31,9.4259
7.61,9.3466
7.24,9.2344
7.24,9.7066
7.13,9.593
7.11,9.5992
7.08,9.4302
7.41,9.325
7.51,9.5406
8.104,10.1104
8.5817,9.9822
8.4777,10.0471
7.9622,10.1195
8,10.0409
8.2203,9.9674
8.3318,10.1126
7.9541,10.2229
8.004,10.3892
7.9766,11.0405
8.3276,11.1165
8.787,9.7556
8.6043,11.341
8.3286,12.1036
7.6767,12.0578
8.0388,11.292
8.1286,9.0996
7.9335,7.6392
7.3927,7.3169
7.4456,8.0968
7.746,7.9281
7.9904,7.2893
8.0152,6.9791
8.1401,6.721
8.4698,6.5189
8.6835,6.3185
9.2355,6.2992
9.158,6.247
8.7464,6.0139
8.9219,5.642
8.9995,5.5647
9.1782,5.6413
9.0973,5.5989
9.3491,5.6268
10.0217,5.6477
10.5083,5.6119
10.8863,5.9482
11.3332,5.9223
11.046,5.8157
10.6716,8.0643
10.0167,7.7796
9.8143,7.4723
10.0737,7.1956
10.0501,6.4612
10.1915,5.942
10.3466,5.9635
10.0364,6.8688
10.003,5.8904
10.2737,5.5625
10.2747,4.6996
9.7937,4.4096
9.4259,4.2709
9.3466,3.9982
9.2344,3.9046
9.7066,3.9671
9.593,3.8392
9.5992,3.9608
9.4302,3.7494
9.325,3.5144
9.5406,3.4691
10.1104,3.4446
9.9822,3.3532
10.0471,3.3303
10.1195,3.3646
10.0409,3.3996
9.9674,3.4778
10.1126,3.4323
10.2229,3.3907
10.3892,3.4274
11.0405,3.4098
11.1165,3.5904
9.7556,3.6873
11.341,3.6906
12.1036,3.6184
12.0578,3.5686
11.292,3.5694
9.0996,3.6273
7.6392,3.6073
7.3169,3.5716
8.0968,3.5634
7.9281,3.5578
7.2893,3.5374
6.9791,3.5555
6.721,3.5856
6.5189,3.323
6.3185,3.1321
6.2992,3.0934
6.247,3.0467
6.0139,2.6965
5.642,2.579
5.5647,2.6267
5.6413,2.6765
5.5989,2.695
5.6268,2.7267
5.6477,3.3757
5.6119,3.4677
5.9482,3.446
5.9223,3.3431
5.8157,3.5368
8.0643,3.747
7.7796,3.9253
7.4723,4.362
7.1956,4.5017
6.4612,4.5829
5.942,4.7771
5.9635,4.8528
6.8688,5.0413
5.8904,5.092
5.5625,4.9392
4.6996,4.7707
4.4096,4.7558
4.2709,4.7086
3.9982,4.682
3.9046,4.6367
3.9671,4.4536
3.8392,4.4671
3.9608,4.3535
3.7494,3.9829
3.5144,3.5999
3.4691,3.3857
3.4446,3.3449
3.3532,3.3388
3.3303,3.3571
3.3646,3.3908
3.3996,3.4069
3.4778,3.4671
3.4323,3.464
3.3907,3.41
3.4274,3.3519
3.4098,3.3101
3.5904,3.2613
3.6873,3.1241
3.6906,2.941
3.6184,2.8318
3.5686,2.6875
3.5694,2.53
3.6273,2.5333
3.6073,2.4005
3.5716,2.1519
3.5634,2.13
3.5578,2.1404
3.5374,2.1473
3.5555,2.1436
3.5856,2.159
3.323,2.1463
3.1321,2.0895
3.0934,2.0705
3.0467,2.0288
2.6965,2.0488
2.579,2.0859
2.6267,2.1127
2.6765,2.116
2.695,2.1143
2.7267,2.1186
3.3757,2.1473
3.4677,2.1703
3.446,2.1732
3.3431,2.1454
3.5368,2.1383
3.747,2.1372
3.9253,2.1372
4.362,2.1256
4.5017,2.111
4.5829,2.1194
4.7771,2.1325
4.8528,2.1391
5.0413,2.1966
5.092,2.3609
4.9392,2.4729
4.7707,2.5117
4.7558,2.6004
4.7086,2.7226
4.682,2.7938
4.6367,2.889
4.4536,2.9857
4.4671,3.1022
4.3535,3.2265
3.9829,3.3354
3.5999,3.502
3.3857,3.5972
3.3449,3.6842
3.3388,3.7519
3.3571,3.8182
3.3908,3.8909
3.4069,3.9753
3.4671,4.0714
3.464,4.1478
3.41,4.2162
3.3519,4.5436
3.3101,4.7417
3.2613,4.6874
3.1241,4.6385
2.941,4.8484
2.8318,4.4815
2.6875,4.3621
2.53,4.5964
2.5333,4.7835
2.4005,4.8574
2.1519,4.9405
2.13,4.961
2.1404,4.9652
2.1473,5.0192
2.1436,5.1131
2.159,4.2383
2.1463,3.2926
2.0895,2.4565
2.0705,1.9431
2.0288,1.6355
2.0488,1.4223
2.0859,1.2817
2.1127,1.2279
2.116,0.975
2.1143,0.8605
2.1186,0.7721
2.1473,0.7375
2.1703,0.7162
2.1732,0.712
2.1454,0.6797
2.1383,0.6617
2.1372,0.645
2.1372,0.6447
2.1256,0.6865
2.111,0.7276
2.1194,0.8488
2.1325,0.8955
2.1391,0.8805
2.1966,0.9977
2.3609,1.042
2.4729,1.0217
2.5117,1.0172
2.6004,1.0867
2.7226,1.1755
2.7938,1.3212
2.889,1.4251
2.9857,1.4886
3.1022,1.5976
